카테고리,채널명,채널ID,설명,구독자 수,영상 수,총 조회수
유머 콘텐츠,유머버스터,UC69z1dSKE2jRdzR2JkMQkuQ,"안녕하세요! 유머버스터 채널에 오신 것을 환영합니다!

이곳은 웃음과 재미가 가득한 유쾌한 공간입니다. 일상에서 놓치기 쉬운 작은 순간들, 웃음을 터뜨리는 재치 있는 이야기들, 그리고 유머 넘치는 썰을 모아 여러분께 전달해드립니다.

우리 채널에서는 다양한 주제의 유머와 재밌는 이야기들을 짧고 간결한 쇼츠 영상으로 만나보실 수 있습니다. 바쁜 일상 속에서도 잠깐의 웃음을 찾고 싶으신 분들, 혹은 친구들과 함께 웃고 싶은 분들께 최적화된 콘텐츠를 제공해드립니다.

구독 버튼을 눌러 유머버스터의 신나는 여정에 함께 해주세요! 매일매일 업데이트되는 웃음 폭탄과 함께 스트레스 날려버리세요. 여러분의 미소가 우리의 힘이 됩니다!

구독과 좋아요는 큰 힘이 됩니다. 감사합니다!

유머버스터 팀 드림.

shortsmusic@WJJF36",2,11,5037
유머 콘텐츠,매일유머,UCdhbXHakukTQQe9sHof8vMg,매일 다양한 주제의 유머 콘텐츠를 제공할수도 있고...,33,71,4398
유머 콘텐츠,유머위키(Humor Wiki),UCLemCWpvNlc0nW74lzkA0BQ,"다양한 사람들의 유쾌한 이야기가 모인 유튜브 채널! 흥미진진한 스토리와 웃음 가득한 순간들을 함께 나눌 수 있는 이 곳에서, 여러분의 일상에 재미와 감동을 더해보세요. 새로운 콘텐츠로 가득 찬 이 채널에서 오늘도 웃음을 만나보세요!",21,13,57583
유머 콘텐츠,웃음보따리,UC3Djk44tedmxj6Z7-52cv8Q,"🎉 [웃음 보따리 – 채널 설명문 예시]
😂 하루 한 번, 웃음 보따리 풀어드립니다!
바쁜 일상 속, 잠깐의 웃음이 필요할 때
가볍고 유쾌한 일상 유머 콘텐츠로 찾아갑니다.

👀 짧고 빠르게 웃고 싶은 분
👨‍👩‍👧‍👦 온 가족이 함께 즐길 콘텐츠를 찾는 분
😆 아무 생각 없이 웃고 싶은 당신!

여기서 모두 웃고 가세요!
구독하고 매일 웃음 보따리 받아보세요 🎁
",0,1,7
유머 콘텐츠,원데이 유머,UCv8HrUTT0rSRTruLPxxMeyA,"❗사연신청&문의 메일 : gotob789@gmail.com
재미있는 콘텐츠로 즐거워지는 채널 원데이유머 입니다.
",5070,0,0
유머 콘텐츠,유머 탕!탕!탕!,UCtqa1V024kI_O8wus5IprQg,"이 유튜브 채널은 코믹하고 창의적인 짧은 영상(쇼츠)을 주로 제공하는 채널입니다. 일상적인 상황에 상상력을 더해 기발한 이야기와 웃음을 유발하는 콘텐츠로 구성되어 있습니다.  현실적이지만 황당한 설정을 통해 재미있는 스토리텔링을 보여주며, 남녀노소 누구나 쉽게 즐길 수 있는 가볍고 유쾌한 콘텐츠를 제공합니다.N6548J@AICOMPANYN6548J@AICOMPANY",0,5,2475
유머 콘텐츠,@이슈 엔 유머 엔 이슈,UCUmfLNVr3p9mMGSchNYWVRg,"""이슈 & 유머 & 이슈 채널! 
오늘의 핫한 이슈와 웃음을 한 곳에서 만나보세요. 
선하고 다양한 콘텐츠로 당신의 일상에 유쾌함을 더해드립니다.""

#이슈#유머 #트렌드 #콘텐츠 #웃음 #다양성 #엔터테인먼트 #뉴스 #인기
#실시간이슈 #정보 #유익한정보 #핫이슈 #웃짤 #웃짤하이라이트
",4,18,729
유머 콘텐츠,유쾌한 인생,UCAKxEVa5TdCYTPMaVu43kPA,"🎉 유쾌한 인생에 오신 걸 환영합니다! 🎉
50대, 60대, 70대 시니어 세대를 위한 웃음 가득한 유머 숏츠 채널입니다.

✔️ 재밌는 이야기,
✔️ 추억을 떠올리게 하는 유머,
✔️ 인생의 지혜가 담긴 짧은 영상들로
당신의 하루를 한층 더 유쾌하게 만들어드립니다!

👀 이런 분들에게 딱 맞아요:

50대 이상 유튜브 시청자

시니어 유머 콘텐츠를 좋아하는 분

중장년층을 위한 숏츠 채널을 찾고 계신 분

가족과 함께 웃을 수 있는 콘텐츠를 원하시는 분

🙌 구독과 좋아요, 그리고
영상이 재밌으셨다면 친구나 가족에게 공유도 부탁 드려요!
여러분의 댓글과 사연도 언제든지 기다리고 있습니다.
우리가 함께 만드는 유쾌한 인생, 지금 시작해요!
#유쾌한인생 #시니어유머 #50대유튜브 #60대유머 #70대재미 #웃긴영상추천 #중장년숏츠 #시니어숏폼 #시니어일상 #어르신채널
#60대유튜브 #70대유튜브  
#웃긴영상추천 #중장년숏츠 #시니어숏폼 #어르신채널 #시니어일상  
#인생유머 #짧고웃긴영상 #노년의즐거움 #중장년유머 #어른들을위한콘텐츠  
#시니어공감 #추억의웃음 #시니어전용채널 #중년의유쾌함 #부모님추천채널


",6,4,7068
유머 콘텐츠,오늘의 유머,UCZjri2EvLKmcWW_tMPAo4Fg,"🚫이 채널은 영상으로 수익창출을 하지 않습니다.
 😂예능 프로그램의 재밌는 장면을 모아서 보여드립니다.
👍좋아요, 구독은 채널 운영에 큰 힘이 됩니다.

웃음이 필요할 때 언제든지 찾아오는 😁오늘의 유머😁  
바쁜 일상 속 작은 휴식을 찾는 분들을 위해, 함께 웃고 공감할 수 있는 다양한 콘텐츠를 제공합니다. 
잠깐의 힐링과 유머, 지금 바로 즐겨보세요!

문의: shwon1024@gmail.com


",626,115,1336546
유머 콘텐츠,선비유머 SeonbiHumor,UC55Mm_ajPTlMeGyaYtHy9Kg,"진지한 척하다가 빵 터지는, 선비 유머 채널에 오신걸 환영합니다.
채널의 이름과는 다르게 병맛을 숨긴 채, 1분짜리 반전 드립을 전합니다.
‘선비유머’는 병맛과 품격 사이의 이야기를 담는 유쾌한 쇼츠 채널입니다.

✔ 피식 웃고 싶은 일상 속 짧은 여유가 필요할 때
✔ 병맛이지만 정성스럽게 만든 콘텐츠를 좋아하는 분
✔ 반전 있는 유머를 찾고 있는 분
✔ 선비처럼 생긴 이상한(?) 사람의 개그가 궁금한 분

진지해서 더 웃긴, 이상한데 자꾸 보게 되는 채널
바로 여깁니다. 구독은 선택이지만, 웃음은 책임지겠습니다.
",52,6,54202
유머 콘텐츠,종이 유머,UCGBdDSi2OXoolVEiQhbzRcw,종이유머는  종이접기.스포츠 및 다양한 콘텐츠 영상을 올 리는  TV 채널 입니다,8,9,359
유머 콘텐츠,빵 TV,UCeEhwTkBZ9G0APQ-JFY4X8A,"✨ 각종 사건,사고~웃고싶은 순간들 ✨
🤣 **각종 웃음이 필요할 때? 여기가 바로 그곳!**  
📌 각종 유머, 코미디,사고 예측 불가능한 순간을 모아 여러분께 선사합니다.  
🎭 개그부터 챌린지등, 기발한 패러디까지! 빵 터질 준비되셨나요?  
🎬 매주 새로운 콘텐츠로 찾아갑니다! 구독하고 웃음 충전하세요.  

👉 **구독 + 좋아요**는 저희에게 큰 힘이 됩니다!   
🛎 알람 설정하고 가장 먼저 웃어보세요!  

6ESVKH@AICOMPANY",10,33,7744
유머 콘텐츠,짤츠고,UCli-1ThAxx7NH_yaHZzTYrg,"안녕하세요! 저희 채널에 오신 것을 환영합니다! 🎉

우리는 재미있는 이야기, 오싹한 이야기, 그리고 감동적인 이야기들을 통해 여러분과 소통하고자 합니다.

🔮 재미있는 이야기: 일상에서 마주치는 소소한 웃음과 기쁨을 주는 이야기들부터, 상상력을 자극하는 환상적인 이야기들까지! 여러분의 하루를 밝게 만들어 줄 다양한 콘텐츠를 준비했습니다.

👻 무서운 이야기: 심장이 쿵쿵 뛰는 순간을 경험하고 싶으신가요? 오싹한 전설, 미스터리한 사건, 그리고 숨 막히는 스릴러 이야기로 여러분을 초대합니다. 어두운 밤, 귀신이 등장할지도 모르는 이야기들이 기다리고 있습니다.

💖 감동적인 이야기: 사람의 마음을 울리는 진솔한 이야기들로 여러분의 감정을 채워드립니다. 사랑, 우정, 희망에 관한 감동적인 순간들을 통해 잊지 못할 감동을 느껴보세요.

여러분이 좋아할 만한 다양한 주제를 다루며, 매주 새로운 콘텐츠로 찾아뵙겠습니다. 구독 버튼을 눌러주시고, 함께 이야기를 나누는 이 여정에 동참해 주세요! 여러분의 소중한 의견과 이야기도 언제든지 환영합니다. 감사합니다
",13,15,9416
유머 콘텐츠,배꼽유머,UCRcFdEQDfe5d-wutz3yJPEQ,,91300,510,167640271
유머 콘텐츠,낄낄냥,UCG3kvZb6s2Q1Gy47VR13meg,"낄낄냥의 재미있는 썰 모음.
😁 재미있는 콘텐츠들!! 기대해주세요👍

✉️문의 및 사연제보: fstar20@naver.com
(보내주신 사연은 신중히 검토 후 제작하겠습니다!
 많은 사연과 관심 부탁드립니다💕)

5PETAP@AICOMPANY",69,9,120560
유머 콘텐츠,토크몽땅 talkmongddang,UC_UC9x0xM1OK6-NhigfwXdw,"토크몽땅은 웃긴 영상, 공감 스토리, 감동 이야기까지 
다양한 숏폼 콘텐츠를 전하는 채널입니다.
웃긴 썰, 공감 가득한 짧은 이야기, 일상 힐링이 필요한 순간, 
토크몽땅과 함께하세요!
매주 새로운 웃음과 따뜻한 스토리를 전달합니다.
👉 좋아요, 구독, 알림 설정으로 토크몽땅과 함께 유쾌한 하루를 만들어보세요!
#웃긴영상 #공감쇼츠 #힐링영상 #토크몽땅

Talk Mongddang delivers a variety of short-form content, from funny videos to heartwarming and relatable stories.
Need a laugh, a moment of healing, or a relatable short story?
Talk Mongddang brings you fresh laughter and touching moments every week.
👉 Like, subscribe, and turn on notifications to enjoy a cheerful day with Talk Mongddang!
#FunnyShorts #RelatableStories #HealingVideos #TalkMongddang
",17,36,36337
유머 콘텐츠,유머잔치,UCP_SayDQMmyeeOsWZSDOjlw,"QDR5D6@AICOMPANY

웃음이 필요한 순간, 유머잔치가 함께합니다! 
일상의 스트레스를 날려버릴 유쾌한 콘텐츠를 매일 만나보세요.",3,2,7178
유머 콘텐츠,감칠유머,UCthOHi8wZDd_xOdQ9gppplA,"감칠유머 - 웃음이 가득한 유튜브 채널!
안녕하세요! 감칠유머 채널에 오신 것을 환영합니다. 😊

감칠유머는 일상의 스트레스를 날려버릴 유쾌하고 재미있는 콘텐츠를 제공하는 유튜브 채널입니다. 저희 채널에서는 여러분의 웃음을 책임질 다양한 콘텐츠를 만나보실 수 있습니다.

여기서 무엇을 볼 수 있을까요?

🎉 유머 영상 - 짧고 강력한 유머 영상으로 하루의 피로를 풀어보세요!
😂 재미있는 이야기 - 황당하고 웃긴 에피소드를 생생하게 전달해 드립니다.
🎭 코미디 스케치 - 다양한 상황극과 패러디로 웃음을 선사합니다.
🙌 팬 참여 이벤트 - 구독자와 함께하는 재미있는 이벤트와 챌린지!

감칠유머는 여러분의 일상에 작은 행복과 큰 웃음을 더하고자 합니다. 구독하고 알림 설정을 하셔서 최신 유머 영상을 놓치지 마세요!


",2,3,1210
유머 콘텐츠,위들위머,UCa4atSztqgdPv_c7VExxrfw,"""우리들이 잘 아는 재미있는 이야기와 유쾌한 대화를 들려드립니다! 일상 속에서 한 번쯤 들어봤을 법한 흥미진진한 이야기부터, 친구들과 나누면 더 즐거운 대화까지! 웃음과 감동이 가득한 콘텐츠로 여러분을 찾아갑니다.

친숙한 이야기 속 숨은 재미를 발견하고, 새로운 시선으로 다시 한번 즐겨보세요. 가벼운 유머부터 깊이 있는 이야기까지 다양한 주제를 다루며, 누구나 공감할 수 있는 콘텐츠를 제공합니다.

여러분이 알고 있는 그 이야기, 혹은 한 번쯤 들어봤을 법한 대화가 색다른 재미로 다가옵니다. 듣다 보면 절로 미소가 지어지고, 함께 나누고 싶은 순간들이 가득한 영상!

즐겁고 유익한 이야기들을 놓치지 않도록 지금 바로 구독하고 함께하세요! 😊""
",2,11,10807
짤방,짤방,UCdG-QBstNtCw8vekDTCwgOw,,1,9,774
짤방,짤방,UCHI85VVX-m35VclkyQykntw,,206,2,120451
짤방,짤방,UCOb-x3_20wDLJTk1l9i48og,구독 좋아요,33,30,113045
짤방,모음짤방,UC7GiNUZZg8-Mfh2ehyEOxGQ,웃긴것만 모아놓음,112,1,636227
짤방,짤방나라,UCg70PKQyhi1EKfsPQWJrzug,"강아지와 고양이의 귀여운 영상을 주로 올리고있습니다.
가끔씩 다른 재미있는 영상도 올라가고있으니 많은 관심 부탁드립니다.
#shorts",1090,121,1091041
짤방,짤방,UC3SWa4yHF4jqjAwYz7oe1lg,재밌는 짤들이 모인 채널,3,3,1080
짤방,짤방,UCX34cZ2t11n7nN4Wn_LG71Q,심심할때 찾아보는 잼있는 동영상,940,15,3944
짤방,동물짤방,UCII5XO9CbBRQ2Gf4xrZqi0g,"동물을 주제로 한 다양한 생활과 인간의 생활을 접목하는 채널
HR7VG1@AICOMPANY
",14,14,16264
짤방,인터넷 짤방 연구소,UCzVuwE6tqBBvv-2Eu3xkolw,"인터넷 밈이나, 짤, 재미있는 영상을 다양하게 소개합니다.  musicism@naver.com

NV99SK@AICOMPANY

#internet memes, #memes, #animationmeme, #인터넷 밈, #화재성, #에니메이션, #짤, #짤방, #짤방연구소, #유튜브트랜드, #유튜브쇼츠, #youtubeshorts , #youtubetrending
",130,50,147297
짤방,짤방,UCPP8wOuq_lVZtGarx687dWg,,1,94,567
짤방,짤방공작소,UCdZYOOj26l85OGeJuVCl91Q,"매일 아침,점심,저녁 자기전 출근할때 지하철에서 화장실에서 보는 꿀잼영상 업로드합니다

영상 재밌게 보셧다면 구독,좋아요,따봉버튼 한번씩 눌러주세요
제보나 문의는 아래메일주소로 연락바랍니다
sungmu22@gmail.com",29100,0,0
짤방,짤방이슈,UCmb-jzSDHDApSqOim21V_Rw,"
",1,4,2669
짤방,짤방전문TV,UCFbNyqFXad7KiIZYXshjfCw,"안구정화  영상 올려드리는 채널입니다.  구독과 알람 설정 누르시고 킬링 타임용으로 받아보세요 

",1050,75,52877
짤방,짤방동영상TV,UCvpgiaBV3Ur-kGLvEofe4Hg,"https://www.youtube.com/channel/UCvpgiaBV3Ur-kGLvEofe4Hg?sub_confirmation=1

방문해주셔서 감사합니다!
구독과 좋아요 한번씩만~!!

매일 밤 11시 업로드됩니다",796,9,1135310
짤방,짤방,UCJD8i-ikuzMTukVmH-ZFRWQ,,2,7,284
짤방,짤방짤방,UC_Hv4Zpxq3co2230gRC7h2g,저스트 짤.,1,3,258
짤방,짤방연구소,UC6-m3-chbMrz44AKLKwV_Dg,"짧고 강렬한 웃음 실험실! 
일상 속 빵 터지는 순간들과 유머 넘치는 짤을 연구합니다. 
1분도 안 되는 시간 동안 웃음 가득한 재미를 선사할게요. 
지금 바로 구독하고 함께 웃음 실험에 참여하세요!
사연 제보는 이메일로 보내주세요.

B4DQJV@AICOMPANY
",4270,92,26304943
짤방,짤방,UCk1X68p3NLMuzSpKi1jAkOw,영상모아모아,271,11,1605
짤방,웃긴짤방,UCfdmCeI9AcrOGNGc5A-q1sA,웃어요,1,2,4
짤방,짤방,UCveg1iLF9s-qY5be1HZB-lw,,7,4,2183
짤방,짤방,UCC0K0380HeQaw79aZI3WQGg,토픽 공유소,1,1,408
짤방,오늘짤방,UC9aLAsPbdkNxd1slzvCJK9w,H2SBM1@AICOMPANY,1,3,1830
짤방,예능짤방,UCRQyP9X_r4joXFKYZ3KxteA,"하루하루 가볍게 보는 예능짤방!
영상수익창출X
shortsmusic@WDowRq",1,5,528
짤방,무비짤방,UCou2sQxstDnoFKmQxFaw-zw,"영화 & 드라마 속 재밌는 장면만 골라 올리는 채널입니다^^

문의 : jjallroom@gmail.com

",18600,86,3893993
짤방,짤방,UCqChNFf97EsBH5JHO9KpEaQ,"재미, 감동, 공감 충격 등 다양한 짤을 소개하겠습니다.",4,37,7022
짤방,짤방휴게소,UCSd97nXbVzrPlWBxglvA3iw,,9,11,18279
짤방,"짤방tv, 재밌는 움짤,단편 만화 채널",UCrAp7k3HF_zlnVzAAjP_fZg,안녕하세요 짤방tv 입니다 저는 움짤이나 움짤로 만든 단편만화 등을 올리는데요 가끔은 노래도 올리곤 합니다 그니깐 구독해주세요 (지금은 코로나19가 유행입니다 손 잘씻고 마스크 꼭 쓰셔야 합니당) 쓴 날짜 2020년 12월 3일,75,24,32495
짤방,짤방TV,UCHb1Z2QChPA_3NtoANh_dBg,"안녕하세요 언제나 재밌는 짤들을 소개해 드리는 남자 짤방이 입니다!
우리 지구촌에는 정말 재미있고 - 어메이징 하며 - 놀라운 일들이
우리도 모르게 일어나고 있는데요.
이러한 짤들을 짤방이만의 방식으로 재밌게 영상으로 제작하여
보여드리고 있습니다.
영상에 대한 구독자님들의 중요한 댓글은 항상 하나도 빠짐없이
체크하고 참고하고 있으니 앞으로도 많은 관심과 조언 부탁드리겠습니다.
감사합니다!

()짤방이는 빚이 있는 생활형 유튜버입니다.
()여러분의 작은 도움이 짤방이에게 큰 힘이됩니다.
()짤방이 후원 문의는 이메일로 연락부탁드려요!!
🎁비스니스문의 = crucifi7@naver.com
🎁짤방TV 인스타 = https://www.instagram.com/jjalbangtv/
항상 열심히 노력하는 짤방이가 될게요.
감사합니다.
",144000,1331,411101342
짤방,3분짤방 TV,UCYPwQbd4d1-fnqS8BhM13FA,"쉬는시간, 화장실, 버스, 지하철, 자기전 잠깐보는 3분 채널입니다^^ 
꾸준히 업로드 하고있으니 많은 구독 부탁드립니다♡",5640,67,8528062
짤방,짤방,UC98Rj-iCKRzY0WUIWAtcsqQ,,2,5,108
짤방,정치짤방,UC1eGXcuYDfzMnY7v7ZHFsXg,,655,46,960847
짤방,Yashortsho-짤방,UC8CDghY6bQEkieiOLei1amQ,"짧지만 강력하다! ⚡
짤방으로 전하는 재미있고 흥미로운 이야기,
Yashortsho-짤방 콘텐츠에 오신 걸 환영합니다!
한국 감성의 짤, 뉴스, 밈을 짧고 빠르게!
전 세계 어디서든 누구나 웃고, 놀라고, 공감할 수 있어요 😆
⠀
#짤영상#밈 #역사쇼츠 #재미있는영상 #유튜브쇼츠 #밈콘텐츠

비즈니스 및 협업문의
Yashortsho@gmail.com

CCXP86@AICOMPANY
",5,10,25522
짤방,짤방,UCa9b8uLEC0JS3Pr8rsZ3Kew,,7250,3,585
짤방,짤방,UCtddS8yzKanyEx1T9dk3ELA,,3,7,231
짤방,짤방,UCGzQEDmQlTdlsJGU8mub5vg,,0,1,0
아이돌 리액션,여기잉네,UCTDVQu9YMBZ_jQCOiTo3GqA,"아이돌 유머 여기잉네입니다
",18100,279,127383072
아이돌 리액션,인이어용mr 제작,UCRVlRenbpErSWEiii2MXFeA,"실제 가수들이 사용하는 인이어 음원 그대로 만들어 드립니다
인이어용 mr제작
#인이어채널#인이어#인이어버전
",9280,187,2070816
아이돌 리액션,일라임,UCqMT3mhmjr_VadDziwtUlbw,,36,13,172789
아이돌 리액션,POPKORN,UCuEd8gRMuOJKYAqCRfQoBKw,"팝콘이나 챙겨(요) 껴들 생각 말고(요)
Just get your POPKORN, don't even think about getting involved🎶

Welcome to POPKORN, the K-pop channel of The Korea Times. Here is everything you need to know about K-pop!❤️
",62100,538,55868666
아이돌 리액션,boku,UC33KCGM7vrxedsg9dB0Clfw,,261,12,78747
아이돌 리액션,아이돌스토리,UCvu62WfJZXY5gAU41lXu0XA,"안녕하세요 아이돌스토리입니다.
아이돌의 모든 것을 알려드립니다~
",3030,118,22032551
아이돌 리액션,더+이슈,UCISJYxhA_5XG1BEKSw3X-dA,"💓아이돌💓배우💓덕질💓
👉제휴 문의 : k-idolfan01@naver.com
",68200,303,643801765
아이돌 리액션,아이해브,UC0vmMQVJ1WfN_BtcFu9qeGA,,104,21,300176
아이돌 리액션,K-죠아,UC2QRRt3QSTem2Kw9a5wejqw,"안녕하세요. K-POP에 미친사람입니다.
",9,12,12169
아이돌 리액션,리액션스쿨 (Reaction School) ,UCk4ZgySyhoA0QgGB2TrhgSw,당신이 궁금할 세상 모든 리액션. 리액션스쿨. ,6340,206,3166492
아이돌 리액션,해외이슈 여기잇슈,UCj3O4Vus1uzzzVk3kNP98kg,TM5LNN@AICOMPANY,41800,166,35957497
아이돌 리액션,LookSam,UCQLfdihF1WwbuVcgJq6x6Iw,"치지직 스트리머인 LookSam 룩삼의 유튜브채널입니다!
유튜브에 관한 건의 사항이나 영상 제보 & 요청은 룩삼 팬카페에 올려주세요!

치지직 : https://chzzk.naver.com/8803cee946a9e610a76fbdee98d98c61
룩삼 풀영상 : https://www.youtube.com/channel/UCdK6AuoJzDDElLprkD18KZA
트위터 : https://twitter.com/LookSamHS
팬카페 : https://cafe.naver.com/looksamfancafe

광고 및 섭외 문의 : looksam@enchantenter.co.kr
",322000,2485,255536395
아이돌 리액션,스키스키왕호 sukisukiwangho,UCWE8a098CnqlKOh9mF0y-Pw,"한화생명 정글 피넛 ( 한왕호 ) 팬튜브
HLE JGL Peanut Fantube
",24700,231,25303965
아이돌 리액션,아쮸,UCV3lN32Z96I3tE4CaSf_BqA,"아이돌 이슈 다이쮸 ♥
이메일 : ahjju.copyright@gmail.com
",20700,136,215644551
아이돌 리액션,악플사냥꾼,UC_qAECMK1wvMIEAlaZdkVLw,"❌❌영상 조회수로 인한 수익창출은 이루어지지 않고 있습니다❌❌
광고 및 비지니스 : parkjaeshort@gmail.com
",1980,54,1083875
