카테고리,채널명,채널ID,설명,구독자 수,영상 수,총 조회수
유머,새마을유머,UC0OebSJGC995wDg8HBfNo9g,"매일매일 유쾌한 웃음으로 잘살아보세!! 😂💖
개그, 재치, 위트가 번뜩이는 새마을유머 👍💥
",38600,120,22834568
유머,깃털유머,UCBtHH4sZ7t0M5UYd6vWVqTA,"어제보다 오늘 더 많이 웃으시길..😘

매주 수목금 연재중입니당..


settler44@naver.com


",678000,971,1491203627
유머,유머쇼츠제작소,UC2rsKQYrhceKknD2nXu6SRg,"""우리 채널에 오신 것을 환영합니다! 여기서는 클릭 한 번으로 웃음을 찾을 수 있습니다. 매일 업데이트되는 짧고 재미있는 비디오를 제공합니다. 재미있는 장난과 에픽 실패, 공감 가는 순간들, 독특한 스케치까지, 모두를 위한 콘텐츠가 있습니다. 웃음을 사랑하는 여러분의 커뮤니티에 참여하고 매일 새로운 즐거움을 위해 구독하세요!""

비지니스 문의 : moses17@naver.com










J4RE4R@AICOMPANY",2250,134,4437263
유머,Today_유머 한스푼,UCPRXUSEdx6w5IXC2kGwdDmw,"1일 1영상 신나는 #funny #comedy #움짤 #유머채널

",20600,173,36107017
유머,유머모음집,UCeWuoWbss8FNuG_X2s_JzWQ,"사연제보/문의 : humor1min@gmail.com 
일상에서 어떤 사연이든 사진,영상,사연을 보내주시면
적합하면 영상으로 제작합니다!

유머/썰 모음집
구독&좋아요는 사랑입니다❤️

대본은 프로그램을 쓰지 않고 직접 작성합니다.
영상 속 이미지와 영상은 실제 사연과 내용 이해를 위한 참고용 두가지를 사용하고 있습니다.

최대한 모든 댓글 다 읽고 하트 눌러드리고 있습니다.
항상 재밌는 영상 만들어 올리겠습니돠!!

타 sns로 제 영상을 가져가 올리시는 분들이 보이는데
다 신고 넣고 있습니다! 자제 부탁드립니다

제 채널 설명까지 복붙해서 가져 간 유사 채널들이 보입니다.  저작권 관련하여 유사채널 주의 부탁드립니다.

무단 도용 및 불펌 금지

28VHD3@AICOMPANY
",50700,110,203351742
유머,갑부유머,UC_nkSYKvm4MZEY-KBlw_r5g,"
",48500,44,12170892
유머,유머 뺑이TV,UCppppaiahTVEHc1nA7Fi5jA,"정확한 목소리 가 안들리시면 ""자막 (C)""을 설정해주시면 됩니다
#저의 악조건#
1,사투리 2,목소리 너무 혹사 시킨 관계로 허스키 3,강당이 여러곳이라 음향 배치의 어려움
그러나 마음넓으신 울 님들의 배려 로  ""자막 (C)"" 로 설정 하시면 모든게 한방에 해결!!
부족하지만 저의 유머로 여러분이  웃을수 있다면 좋겠습니다
오늘도 행복한 하루 되세요

유머한국판스탠딩 코메디,유머,폭소,포복졸도,뺑이TV,손영주뺑덕이TV,손영주,뺑덕이 @shorts,유머 ,쎅드립,뼁덕이썰,뺑덕이유머,뼁덕이얼쑤",306000,3021,262461522
유머,유머대선,UCGTCLRe0ghsliYt2OW7hQag,"따끈따끈 국물에 유머 한잔 어때요☆ 
유머대선과 함께 여름나기👇",7800,12,3957590
유머,꿀잼유머,UCZXYSdri4LqVvD4kC4c-gSw,"웃긴 유머와 재미있는 짤로 웃음을 드리는 채널 입니다.
GV4MZF@AICOMPANY
",1840,35,1780995
유머,유머고래,UCQbWU5RyDO5RDT-LIrskV2g,#유머 #웃긴영상 #레전드 #쇼츠 #shorts,911,60,4535658
유머,유머구만,UCedVUFYgUhTEqP0Ros_jQvg,"오늘 하루도 고생 많으셨습니다.
한번 더 웃을 수 있도록 최선을 다해 영상 만들겠습니다. 
감사합니다. 

goworldfamily@gmail.com


",3200,18,7637912
유머,미국유머갤러리,UCx2jd9nG2OaC3C3-KJ-EVww,미국의 밈과 웃긴영상들을 올리는 채널입니다,58900,53,18936439
몰카,몰카,UCnsb8p5j4Y4rrCcYVy7ALFQ,,4,5,66
몰카,킹클럽KingClub,UCPpad5z7u92-TS3XCARJOVg,"웃음과 행복을 드리는 종합 코미디 채널 입니다 :)
주성중-웃찾사 개그맨
서기원-웃찾사 개그맨
박동건-웃찾사 개그맨 


비즈니스 문의 tjrldnjswwkd@naver.com",306000,203,88195491
몰카,면상들,UCEUL40nXJFCBv9z3Q1V6YMQ,"SBS 16기 개그맨 #이선민 #조훈 이 세상 모든 사람들에게 유쾌한 웃음을 드리기위해 만든 종합 코미디 채널입니다. 우리 다 함께 웃어요~~!!
The channel is a comprehensive comedy channel created by two South Korean comedians. We want everyone in the world to laugh because of us.

광고 / 행사 / 협찬 / 섭외 문의는  -  msd@metacomedy.net  으로 연락주세요

개그맨 이선민 페이스북 www.facebook.com/leerkrtks   인스타그램 : leerkrtks
개그맨 조    훈 페이스북 www.facebook.com/1st_jo_hoon   인스타그램 : 1st_jo_hoon",410000,522,198415393
몰카,폭소바겐[Foksowagen],UCVsBCfvb1NPjuoIMRDtDjHg,"유머영상(Comic Video), 몰래카메라(Prank), 실험카메라(Social Experiment) 하는 폭소바겐입니다.
This is a team who does comic video or a prank or social experiment.


광고 문의(E-mail)

zxcv3100@naver.com",606000,516,324545752
몰카,몰카보안관,UChUULQCx_NE6EXrnLsre5Vw,몰카 없는 공중화장실을 위하여..!,26,20,16786
몰카,런앤런 RunandRun,UCIdUbDDieWcppH0jFGTLwBg,"안녕하세요~~~ 런앤런의 반스! 써니! 입니다♥
매주 업로드 되는 즐거운 영상!
저희와 함께 영상보러 RUN~~~~♥

Hello We are RunandRun! Bans! Sunny!
Our videos will be uploaded every week!
Ready to enjoy? STAY TUNE♥

Business▶runandrun2019@gmail.com
",1410000,657,511536757
몰카,몰카,UCdu-4uefE9wwRIzDPSOvn-w,"몰카의  일상입니다  많이봐주세요
",0,3,69
몰카,몰카남매,UCbL4SSCk0fm8k8qWy8x0r9Q,,1,1,53
몰카,몰카You tube,UCdyrd0bcEZibTopPgDv9YXw,몰카,1,2,132
몰카,윤참,UCNaLl1aBC7d-ccEZQ7-aYTw,"신입 유튜버 윤참입니다
재미와 감동 전해드리겠습니다
많은 관심 부탁드립니다~!
좋아요 & 구독 안누르게~??
광고& 협찬 문의는 dbscka@hanmail.net 혹은 styledcorpm@style-d.co.kr 보내주시면 감사하겠습니다!",65300,161,31550650
몰카,짧은 몰카,UC4knqDJzneQh7kViv4URIdg,항상 재밌게 해드릴께요,3,1,52
몰카,몰카,UClCcBYJpVeHs9QcbbotNryQ,,0,1,9
몰카,몰카BJ,UCYsgsDRl1lonxvUkyFaRKvw,구독해주세요!!!!,8,2,235
몰카,몰카토돌의,UCPqPcfqO1ym5TBUAg5TDcEQ,,30,6,4309
몰카,Juste pour rire les gags,UCl-pWe4vpuGyDLXMgsP8g0Q,"Juste pour rire les Gags produit les meilleurs gags de caméra cachée au monde! Vous trouverez ici les vidéos les plus drôles et comiques sur YouTube!

Souscrivez à notre chaine pour ne rien manquer!",2140000,3676,1374392469
몰카,동네놈들,UCIuFnJrRwHEUcIVtozJnUGA,"🤡 ""동네놈들"" 개그맨 안진호 & 최부기 🤡

방송.행사.섭외.광고 및 각종 문의
『 hood_boyz@naver.com 』

동네놈들 사서함
『 서울특별시 용산구 이태원로 200, 4층(이태원동, 제니타스빌딩) 콜랩코리아 』
",1610000,707,529746196
몰카,몰카외국,UCPriOJUODdxBTBqifTAO1Xw,,1,1,726
몰카,삼둥이 몰카,UCyvKPQ9prXEjj6mPw4FUqFw,앤녠해셰예~,5,3,238
몰카,몰카TV,UCl_OBdjbRRyRplO2z88-whw,,4,1,76
몰카,몰카,UCSLk0JckmPX9jZTvqQdLPIA,,0,4,17
몰카,시환의 몰카,UCFoeBaWqemUR-Kba2aG33Vg,,0,1,6
몰카,몰카의신,UC0f14OjABb9FX2m_xOuu_Uw,안녕하세요 몰카의 신입니다,1,3,205
몰카,욜로코믹스YOLO COMICS,UC7yDcCWNT8MoJlHh6oPOQ9A,"행사 MC 협찬 광고문의
메일주소 :coolgene84@gmail.com

욜코여러분~!!
유쾌하고 재미있는 컨텐츠로 여러분들께 보답드리겠습니다~!!
힐링이 되는채널 욜로코믹스 채널이 되도록 노력 하겠습니다^^
Sbs 공채 13기 개그맨 박진영 ""욜로박""
Sbs 공채 12기 개그맨 최충호 ""욜로충호""
욜코 여러분 열심히 하겠습니다~ 사랑합니다~!!


",516000,657,285664566
몰카,감빵인도자,UCDE0dbY2d9f3q1zFcm218fQ,"불법촬영하는 성범죄자를 잡아 경찰에 넘기는
본격!! 불법촬영범 검거 채널!!

불법촬영 당한 사연이나 제보는
이메일 kiesaiur1@gmail.com

불법촬영범을 잡는데 힘을 실어주고 싶으시다면!!

계좌후원
219-032-747-02-031 기업 유재X

밑에 투네이션 후원이나 멤버십 가입!!
또는 슈퍼땡스 댓글로 도와주시면 감사하겠습니다 😍

도와주신 금액은 영상 편집비 및 식비, 교통비 등으로 정말 소중하게 사용하겠습니다! 감사합니다!!",169000,287,16076187
몰카,몰카video,UCuzZFv49OoBw214RwsCF8TQ,일본 몰래카메라 영상을 자막 해석해서 올리는 컨텐츠 입니다. 보다 재미있고 정확한 번역으로 시청자분들께 유익한 영상을 제공합니다.,28,2,950
웃긴 영상,웃긴영상,UCfzoUjtXA9SXjlJbIdX9RkQ,,0,11,15
웃긴 영상,웃긴영상,UCvEMEaGBcZLA0v6ZH3aqhWg,"여러분이 흥미 있어 할 재밌는 영상, 애니 관련 영상, 신기한 영상, 소름 끼치는 영상, TOP 랭킹 등을 올립니다.

채널명이 웃긴 영상이지만 웃긴것만 올리는건 아닙니다. (닉값못함)

* 구독 후 구독 버튼 옆에 있는 종을 눌러보세요! 알림 받기 설정하시면 동영상이 올라오자마자 바로 영상을 볼 수 있습니다
* 물타기성 댓글 혹은 이유 없는 비난, 욕설 댓글들은 자제해주세요
* 소스코드 or 공유로 퍼가시는건 OK 그 외 방법은 안됩니다",277000,127,167984555
웃긴 영상,웃긴영상,UCTcMLuqRLQTn1mKp1-TW5ug,각박한 세상 속 웃음 충전소,2,8,1939
웃긴 영상,웃긴영상모음,UC6Fv1HLPfJD_-zi4eCH15sQ,,2,8,74
웃긴 영상,웃긴영상2017,UC1uYt0YyP-ukXe1JTB7LcOg,웃긴영상 유튜브 채널입니다,1,46,407
웃긴 영상,1분웃긴영상,UCv-rGaxa1DnosKMLdsK4Otw,배꼽 빠지게 웃긴 채널 🤣,9120,15,21335350
웃긴 영상,웃긴영상재밌는인생,UCKlr3D1cuNimW-wf2FWgf2A,웃긴영상 웃긴동영상모음 웃긴동영상,0,3,131
웃긴 영상,웃긴영상,UCbcEOPHODNXjK4yssuS2cwQ,,0,2,376
웃긴 영상,웃긴영상모음zip,UC5zqEwutW2Bc5HTzELLpJIw,😂Funny Video😂,0,5,15
웃긴 영상,연변웃긴영상,UC8zoBGgW-hpRWIVWQatmnPw,,129,118,100508
웃긴 영상,웃긴영상,UChOol2B_lyHDt9mVokcZBdQ,"여러분이 흥미 있어 할 재밌는영상, 레전드영상, 신기한영상, 소름 끼치는영상, TOP 랭킹 등을 올립니다.

채널명이 웃긴 영상이지만 웃긴것만 올리는건 아닙니다 모두가 보고 넘어갈 수 있는 그런 채널

I post fun videos, legendary videos, interesting videos, creepy videos, TOP rankings, etc. that you will be interested in.

The channel name is funny, but it's not just funny. It's a channel that everyone can watch and move on

* 구독 후 구독 버튼 옆에 있는 종을 눌러보세요! 알림 받기 설정하시면 동영상이 올라오자마자 바로 영상을 볼 수 있습니다
* #웃긴영상 #shorts #funny 

",0,1,2530
웃긴 영상,두뇌 폭발,UCx16Xw3bTJm4w4Z_8-kp9Rw,"안녕하세요 두뇌폭발입니다. 😊😝
매일 저녁 9시에 업로드 됩니다! 
두뇌폭발과 함께 365일 재밌게!

---------------------------------------------

😊 두뇌폭발 생명 연장 링크 😊

쿠팡 오늘의 특가 보기! - https://link.coupang.com/a/b8k5DO

링크 클릭 후 구매하면, 더 미친 콘텐츠로 보답하겠습니다!

이 포스팅은 쿠팡 파트너스 활동의 일환으로 이에 따른 일정액의 수수료를 제공 받습니다.

#밈 #웃긴영상 #실수영상 #웃음참기 #동물영상
",20600,92,9592628
웃긴 영상,웃긴영상's,UCbROFe3LrMVOJCoZl0HCvfQ,"




SGGBRS@AICOMPANY
",62800,43,71288510
웃긴 영상,웃긴 영상,UCI3jWLslomMx2CkCuS2yQag,,0,3,13
웃긴 영상,김서진 웃긴 영상  ,UCsIpQ2ZA4V72mH0EmKl0y3w,200명가자,155,622,78965
웃긴 영상,웃긴영상,UCX9xuNiExbeGOsjqPkVl79Q,,3,9,2295
웃긴 영상,웃긴영상,UCIuiSEtAqDEq6o6bb8dtfwA,,5,7,8266
웃긴 영상,웃긴영상 레전드,UCtYbH_2TJOZX7_dPSz56s6w,"🎉 웃음이 필요할 때? 여기가 바로 레전드 영상의 성지!
매일 새로운 웃긴 영상, 레전드급 유머 모음을 통해 스트레스를 날려보세요! 
저희 채널은 전 세계에서 가장 재미있고 유쾌한 순간들만을 엄선하여 제공하고 있습니다. 😄

🔔 구독하고 웃음을 놓치지 마세요!
좋아요와 댓글로 여러분의 웃음 포인트를 공유해주세요! 여러분의 응원이 더 많은 웃음을 만들 수 있습니다.

#웃긴영상 #레전드유머 #유머모음 #배꼽빠지는영상 #웃음폭탄 #유머클립 #코미디 #웃음충전 #재미있는영상
0BDG2Z@AICOMPANY
",1,1,527
웃긴 영상,웃긴영상,UCVOlTGxO7-Ea-dyuVjKkiFw,,4190,51,454428
웃긴 영상,냅북밈,UCnabQDqOKwzQyv8ZH5ShKmw,"외국 밈들과 웃긴영상을 올리는 채널입니다

( 냅북밈 채널은 수익을 창출하지 않습니다 )
",40600,29,16193491
웃긴 영상,웃긴영상,UCG3oNulgPaHhHE9f62qJBSw,,2,5,693
웃긴 영상,웃긴영상 모음집,UCUhAJyWZCKmM8Fd2pjc_5CQ,,0,1,22
웃긴 영상,웃긴영상,UCsl7TYqB7GCrb2SOuS-1q-A,"웃긴영상 재밌는 숏츠 매일매일 업로드 됩니다.
",2,3,13160
웃긴 영상,웃긴영상,UCoBxQfmPbh-biL16GhKVFNQ,,0,1,29
웃긴 영상,웃긴 영상 모음,UCsd0psxv0Gsl1zzX0Bu-shQ,,0,1,106
연예인,연예인 순간포착,UCUq6uKZPQUPRIJFFKSh32NA,"비즈니스 및 광고 문의 📧 szhh777@gmail.com
광고 협업이나 기타 문제 발생 시, 위 이메일로 연락 주시면 신속히 대응하겠습니다.
CONSALAD@CAA9A7S
",15500,387,53613544
연예인,연예인움짤,UCMTJYLnNiW154N3-BXDX9iw,,2070,886,2574622
연예인,연예인 조아,UCQjqkeJrvmS32sTLW_KWPug,6BW61V@AICOMPANY,20,16,27165
연예인,연예인 Top10,UCLAEUo3R_lkkN4sqeNy_o1A,"연예인 Top10 콘텐츠를 전달해드릴게요.
55HDMM@AICOMPANY",35,11,84537
연예인,도전! 한국연예인,UCPo7VVp_u7gG6SMBycUI_ug,"한국에서 생활하고 있는 외국인 연습생들의 일상이야기, 세계 10개국 이상의 나라에서 한국에 입국한 연예인 지망생들의 도전기, 입국부터 기획사와 계약 그리고 연습생 생활 시작과 성공을 모티브로 채널을 운영합니다.
모든영상은 K-pop컨텐츠이니만큼 삼성 갤럭시 S8(Analog MIC), S20/22로 촬영후 편집하였습니다.
",601,62,120146
연예인,연예인쇼츠,UCjQBzOe1zlCWhNXcm8-vY5A,"연예인 관련 쇼츠 업로드 중입니다!
7H7534@AICOMPANY
",56,11,55076
연예인,연예인tv#최성환영상감독,UCtV_INj0ntK0fKBrn3i_Qbg,문의:010 2318 0273,8280,6901,3793809
연예인,연예인라인업,UCHZ8LDB_gQqdfV4D9YxbbVA,AMB5WB@AICOMPANY,22,16,80842
연예인,연예 뒤통령이진호,UCbp1HhKUDmeI6enMXUxtgrg,"스포츠조선 연예부-야구부
 CJ E&M enews 방송팀 출신
 경력 16년 차 프리랜서 연예부 기자
 
여러분이 궁금해 하는 내용을 취재해 색다른 재미를 선사하겠습니다!

출연 및 제보 문의는 caranian@gmail.com",625000,1555,336515920
연예인,초단위 연예인,UC60szRl04D69xAPPjlcu5vA,"✨ ""초단위 연예인"" ✨
여러분이 좋아하는 연예인들의 가장 핫한 순간들을 짧고 강렬하게 전해드립니다! 📱 매일매일 새로운 K-스타들의 쇼츠 영상으로 즐거움을 선사합니다. 짧은 시간 안에 큰 재미를 느낄 수 있는 곳! 🎉 지금 바로 구독하고 확인하세요! 👇

6D93AB@AICOMPANY",6,20,12639
연예인,이달의 연예인은?,UCrk5wkJlxP16D7O5M0sZnMw,"이달의 연예인은 누구일까요?
연예인들에 대한 긍정적인 정보를 제공합니다.

문의 : korsys25@gmail.com


9706ZF@AICOMPANY


",10,12,17123
연예인,연예인탐정단,UCZIzhqsAAwZ9W5xxPqjs9Mg,"세상에서 가장 뜨거운 연예인 뉴스, 당신이 몰랐던 스타들의 비밀을 파헤칩니다! 🔍
파파라치도 못 잡은 리얼 직캠, 충격 고백, 숨겨진 열애설까지!
하루 1분, 짜릿한 쇼츠로 즐기는 연예계의 리얼한 이면.
구독하고 매일 ‘연예인탐정단’과 함께 셀럽들의 뒷이야기를 밝혀보세요!

V5JXVA@AICOMPANY
",46,24,70494
연예인,연예인,UCAy2xbqmqPsHjFDgR_GCnIw,"연예계 예능 빠르고 유쾌한 소식통구독&좋아요 큰힘이 됩니다.감사합니다.문의 카톡 chpark22,메일 wmall50000@gmail.com",427,276,1918025
연예인,연예인 랭킹,UCNerZsFTis52UOEwQwmnFYA,"연예인 랭킹을 알아봐요
4Y8SKF@AICOMPANY",201,37,246887
연예인,연예인 순위,UCA0JRb4l8WDwMUtUVMFIjmw,연예인순위,175,17,237586
연예인,연예인 일상,UCR40E8xQ8w1VjkaHVqoL_cw,"연예인 일상을 공유하는 채널입니다.

5XNPUZ@AICOMPANY
",122000,801,410350718
연예인,연예인,UCrr6WdyTb49MUsIUayoivZw,6VBUAH@AICOMPANY,22,7,56380
연예인,연예인 이야기,UC14m-hU-6KEJRweWASJqdOA,"연예인들의 삶을 이야기해보고, 그들에게 빈번히 벌어지는 헤프닝등을 소개합니다.  DTSQE1@AICOMPANY",463,75,459571
연예인,해운대연예인 ,UCewfqxgmlsqapnHRpr_EZCQ,팝콘티비 해운대연예인 ,3320,201,511019
연예인,연예인,UCkdvGyFWRWGivLaBBABcU3g,연예인에 관련된 정보를 모아 요약하였습니다.,3310,11,3685719
연예인,연예인PD,UChXfAIqRIrlFUDQDR-gIJSA,연예계 이슈를 분석하고 정확한 사실 만을 전달하는 채널입니다. ,238000,669,190011027
연예인,연예인 팩트 뉴스,UCVcBTAd77jTi06a_uUkmUZg,J3A5SE@AICOMPANY,23600,187,19848947
